fetched_at_utc,pmcid,version,pmid,title,license_code,is_manuscript,is_openaccess,journal,local_dir,objects
2026-09-15T08:11:15Z,PMC6064622,1,30055622,Impact of serum cholesterol esterification rates on the development of diabetes mellitus in a general population,CC BY,False,True,Lipids Health Dis. 2018 Jul 28;17:180. doi: 10.1186/s12944-018-0822-5,D:\medical_rag\data\pmc_oa\PMC6064622.1,txt(39801B);json(928B)
2026-09-15T08:11:15Z,PMC10308690,1,37386421,Number of recurrences is significantly associated with the post-acute pancreatitis diabetes mellitus in a population with hypertriglyceridemic acute pancreatitis,CC BY,False,True,Lipids Health Dis. 2023 Jun 29;22:82. doi: 10.1186/s12944-023-01840-0,D:\medical_rag\data\pmc_oa\PMC10308690.1,txt(44548B);json(1651B)
2026-09-15T08:11:17Z,PMC6054391,1,30028879,Body mass index ≥23 is a risk factor for insulin resistance and diabetes in Japanese people: A brief report,CC BY,False,True,PLoS One. 2018 Jul 20;13(7):e0201052. doi: 10.1371/journal.pone.0201052,D:\medical_rag\data\pmc_oa\PMC6054391.1,txt(30464B);json(1529B)
2026-09-15T08:11:18Z,PMC8111520,1,33929913,"Diagnosis of gestational diabetes in Uganda: The reactions of women, family members and health workers",CC BY,False,True,Womens Health (Lond). 2021 Apr 30;17:17455065211013769. doi: 10.1177/17455065211013769,D:\medical_rag\data\pmc_oa\PMC8111520.1,txt(32699B);json(1179B)
2026-09-15T08:11:18Z,PMC12133462,1,40469436,Gut-associated metabolites and diabetes pathology: a systematic review,CC BY,False,True,Front Endocrinol (Lausanne). 2025 May 21;16:1559638. doi: 10.3389/fendo.2025.1559638,D:\medical_rag\data\pmc_oa\PMC12133462.1,txt(93378B);json(1423B)
2026-09-15T08:11:18Z,PMC5304385,1,28273235,Comparisons of serum miRNA expression profiles in patients with diabetic retinopathy and type 2 diabetes mellitus,CC BY,False,True,Clinics (Sao Paulo). 2017 Feb;72(2):111–5. doi: 10.6061/clinics/2017(02)08,D:\medical_rag\data\pmc_oa\PMC5304385.1,txt(23758B);json(1033B)
2026-09-15T08:11:20Z,PMC4183025,1,25119762,Heart rate variability in children with type 1 diabetes mellitus,CC BY,False,True,Rev Paul Pediatr. 2014 Jun;32(2):279–85. doi: 10.1590/0103-0582201432215513,D:\medical_rag\data\pmc_oa\PMC4183025.1,txt(49458B);json(1246B)
2026-09-15T08:11:21Z,PMC11134622,1,38807050,Current status of electronic health literacy among pregnant women with gestational diabetes mellitus and their perceptions of online health information: a mixed-methods study,CC BY,False,True,BMC Pregnancy Childbirth. 2024 May 28;24:392. doi: 10.1186/s12884-024-06594-w,D:\medical_rag\data\pmc_oa\PMC11134622.1,txt(58684B);json(1010B)
2026-09-15T08:11:21Z,PMC2632987,1,19159455,Inter-practice variation in diagnosing hypertension and diabetes mellitus: a cross-sectional study in general practice,CC BY,False,True,BMC Fam Pract. 2009 Jan 21;10:6. doi: 10.1186/1471-2296-10-6,D:\medical_rag\data\pmc_oa\PMC2632987.1,txt(26144B);json(915B)
2026-09-15T08:11:21Z,PMC3241693,1,22194960,Immunoglobulin E and Mast Cell Proteases Are Potential Risk Factors of Human Pre-Diabetes and Diabetes Mellitus,CC BY,False,True,PLoS One. 2011 Dec 16;6(12):e28962. doi: 10.1371/journal.pone.0028962,D:\medical_rag\data\pmc_oa\PMC3241693.1,txt(49469B);json(1933B)
2026-09-15T08:11:23Z,PMC7772165,1,33258048,Media coverage of prevention and treatment options using the examples of diabetes mellitus and depression,CC BY,False,True,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz. 2020 Nov 30;64(1):28–36. [Article in German] doi: 10.1007/s00103-020-03250-4,D:\medical_rag\data\pmc_oa\PMC7772165.1,txt(44687B);json(993B)
2026-09-15T08:11:24Z,PMC9761000,1,35729043,The effect of increase in blood glucose level on hearing loss,CC BY,False,True,Braz J Otorhinolaryngol. 2022 Jun 15;88(Suppl 3):S95–S102. doi: 10.1016/j.bjorl.2022.06.003,D:\medical_rag\data\pmc_oa\PMC9761000.1,txt(32386B);json(1404B)
2026-09-15T08:11:24Z,PMC5302066,1,26850990,"The impact of gender, level of amputation and diabetes on prosthetic fit rates following major lower extremity amputation",CC BY,False,True,Prosthet Orthot Int. 2016 Feb 5;41(1):19–25. doi: 10.1177/0309364616628341,D:\medical_rag\data\pmc_oa\PMC5302066.1,txt(34641B);json(1410B)
2026-09-15T08:11:24Z,PMC10542192,1,37790847,Human umbilical cord mesenchymal stem cells in diabetes mellitus and its complications: applications and research advances,CC BY,False,True,Int J Med Sci. 2023 Sep 11;20(11):1492–507. doi: 10.7150/ijms.87472,D:\medical_rag\data\pmc_oa\PMC10542192.1,txt(98047B);json(1032B)
2026-09-15T08:11:26Z,PMC13143615,1,42100206,"Prognostic nutritional index, Naples prognostic score and Osaka prognostic score as predictors of acute respiratory distress syndrome in non-diabetes mellitus patients with sepsis: a loss of predictiv",CC BY,False,True,Front Endocrinol (Lausanne). 2026 Apr 22;17:1760773. doi: 10.3389/fendo.2026.1760773,D:\medical_rag\data\pmc_oa\PMC13143615.1,txt(56261B);json(1091B)
2026-09-15T08:11:27Z,PMC7700208,1,33233346,The Causes of Insulin Resistance in Type 1 Diabetes Mellitus: Is There a Place for Quaternary Prevention?,CC BY,False,True,Int J Environ Res Public Health. 2020 Nov 21;17(22):8651. doi: 10.3390/ijerph17228651,D:\medical_rag\data\pmc_oa\PMC7700208.1,txt(57136B);json(930B)
2026-09-15T08:11:27Z,PMC6863566,1,31743349,Factors associated with medication adherence among people with diabetes mellitus in poor urban areas of Cambodia: A cross-sectional study,CC BY,False,True,PLoS One. 2019 Nov 19;14(11):e0225000. doi: 10.1371/journal.pone.0225000,D:\medical_rag\data\pmc_oa\PMC6863566.1,txt(58875B);json(1662B)
2026-09-15T08:11:27Z,PMC4602448,1,25101985,High Body Mass Index Reduces Glomerular Filtration Rate Decline in Type II Diabetes Mellitus Patients With Stage 3 or 4 Chronic Kidney Disease,CC BY-SA,False,True,Medicine (Baltimore). 2014 Jul 25;93(7):e41. doi: 10.1097/MD.0000000000000041,D:\medical_rag\data\pmc_oa\PMC4602448.1,txt(35269B);json(1263B)
2026-09-15T08:11:29Z,PMC10782608,1,38212858,Family planning behaviours among women with diabetes mellitus: a scoping review,CC BY,False,True,Eur J Med Res. 2024 Jan 11;29:41. doi: 10.1186/s40001-023-01626-1,D:\medical_rag\data\pmc_oa\PMC10782608.1,txt(78269B);json(1013B)
2026-09-15T08:11:30Z,PMC4022589,1,24830459,Diabetes Mellitus and Poorer Prognosis in Hepatocellular Carcinoma: A Systematic Review and Meta-Analysis,CC BY,False,True,PLoS One. 2014 May 15;9(5):e95485. doi: 10.1371/journal.pone.0095485,D:\medical_rag\data\pmc_oa\PMC4022589.1,txt(41241B);json(1421B)
2026-09-15T08:11:30Z,PMC6299491,1,30563474,Perceived family support among older persons in diabetes mellitus self-management,CC BY,False,True,BMC Geriatr. 2018 Dec 19;18(Suppl 1):304. doi: 10.1186/s12877-018-0981-2,D:\medical_rag\data\pmc_oa\PMC6299491.1,txt(24342B);json(900B)
2026-09-15T08:11:30Z,PMC13313068,1,42385047,Decoding inflammation: first-trimester biomarkers as predictive tools for gestational diabetes,CC BY,False,True,Rev Assoc Med Bras (1992). 2026 Jun 29;72(4):e20251962. doi: 10.1590/1806-9282.20251962,D:\medical_rag\data\pmc_oa\PMC13313068.1,txt(29906B);json(947B)
2026-09-15T08:11:32Z,PMC10791831,1,38234430,Recent progress in metabolic reprogramming in gestational diabetes mellitus: a review,CC BY,False,True,Front Endocrinol (Lausanne). 2024 Jan 3;14:1284160. doi: 10.3389/fendo.2023.1284160,D:\medical_rag\data\pmc_oa\PMC10791831.1,txt(73646B);json(1133B)
2026-09-15T08:11:33Z,PMC9339419,1,35919809,Empagliflozin in the treatment of heart failure and type 2 diabetes mellitus: Evidence from several large clinical trials,CC BY,False,True,Int J Med Sci. 2022 Jun 21;19(7):1118–21. doi: 10.7150/ijms.72772,D:\medical_rag\data\pmc_oa\PMC9339419.1,txt(25712B);json(796B)
2026-09-15T08:11:33Z,PMC5530523,1,28747218,"Risk factors for type 2 diabetes mellitus among out-patients in Ho, the Volta regional capital of Ghana: a case–control study",CC BY,False,True,BMC Res Notes. 2017 Jul 26;10:324. doi: 10.1186/s13104-017-2648-z,D:\medical_rag\data\pmc_oa\PMC5530523.1,txt(46153B);json(807B)
2026-09-15T08:11:33Z,PMC6907272,1,31829160,"No increased risk of glucose metabolism disorders in adults with growth hormone deficiency undergoing long-term treatment with biosimilar somatropin (Omnitrope®): data from an observational, longitudi",CC BY,False,True,BMC Endocr Disord. 2019 Dec 11;19:138. doi: 10.1186/s12902-019-0464-2,D:\medical_rag\data\pmc_oa\PMC6907272.1,txt(43118B);json(1026B)
2026-09-15T08:11:35Z,PMC5266063,1,27930591,Weight loss before a diagnosis of type 2 diabetes mellitus is a risk factor for diabetes complications,CC BY-ND,False,True,Medicine (Baltimore). 2016 Dec 9;95(49):e5618. doi: 10.1097/MD.0000000000005618,D:\medical_rag\data\pmc_oa\PMC5266063.1,txt(22185B);json(1336B)
2026-09-15T08:11:35Z,PMC9678479,1,36420090,"New Onset of Diabetes Mellitus and Associated Factors among COVID-19 Patients in COVID-19 Care Centers, Addis Ababa, Ethiopia 2022",CC BY,False,True,J Diabetes Res. 2022 Nov 12;2022:9652940. doi: 10.1155/2022/9652940,D:\medical_rag\data\pmc_oa\PMC9678479.1,txt(42220B);json(807B)
2026-09-15T08:11:36Z,PMC8873103,1,35222270,The Relationship Between Diabetes Mellitus and Cancers and Its Underlying Mechanisms,CC BY,False,True,Front Endocrinol (Lausanne). 2022 Feb 11;13:800995. doi: 10.3389/fendo.2022.800995,D:\medical_rag\data\pmc_oa\PMC8873103.1,txt(70136B);json(909B)
2026-09-15T08:11:37Z,PMC11017426,1,37927197,Neurological and metabolic related pathophysiologies and treatment of comorbid diabetes with depression,CC BY,False,True,CNS Neurosci Ther. 2023 Nov 6;30(4):e14497. doi: 10.1111/cns.14497,D:\medical_rag\data\pmc_oa\PMC11017426.1,txt(119447B);json(1219B)
2026-09-15T08:11:38Z,PMC6417234,1,30866836,Prevalence of diabetes mellitus among tuberculosis patients in Sub-Saharan Africa: a systematic review and meta-analysis of observational studies,CC BY,False,True,BMC Infect Dis. 2019 Mar 13;19:254. doi: 10.1186/s12879-019-3892-8,D:\medical_rag\data\pmc_oa\PMC6417234.1,txt(49845B);json(1179B)
2026-09-15T08:11:39Z,PMC9446016,1,19784428,Hearing Loss in Patients with Diabetes Mellitus,CC BY,False,True,Braz J Otorhinolaryngol. 2015 Oct 19;75(4):573–8. doi: 10.1016/S1808-8694(15)30498-5,D:\medical_rag\data\pmc_oa\PMC9446016.1,txt(24710B);json(752B)
2026-09-15T08:11:39Z,PMC10339634,1,37443131,Bibliometric and visual analysis of diabetes mellitus and pyroptosis from 2011 to 2022,CC BY,False,True,Eur J Med Res. 2023 Jul 13;28:235. doi: 10.1186/s40001-023-01175-7,D:\medical_rag\data\pmc_oa\PMC10339634.1,txt(71321B);json(2122B)
2026-09-15T08:11:40Z,PMC11349176,1,39190716,"Perception and coping mechanisms of patients with diabetes mellitus during the COVID-19 pandemic in Ibadan, Nigeria",CC BY,False,True,PLoS One. 2024 Aug 27;19(8):e0309451. doi: 10.1371/journal.pone.0309451,D:\medical_rag\data\pmc_oa\PMC11349176.1,txt(101987B);json(1450B)
2026-09-15T08:11:41Z,PMC6944834,1,31172682,"Trends in the prevalence, awareness, treatment and control of diabetes in rural areas of northern China from 1992 to 2011",CC BY,False,True,J Diabetes Investig. 2019 Jun 27;11(1):241–9. doi: 10.1111/jdi.13095,D:\medical_rag\data\pmc_oa\PMC6944834.1,txt(45947B);json(798B)
2026-09-15T08:11:41Z,PMC12197912,1,40575262,Identification of stable reference genes and differential miRNA expression in Sri Lankan type 2 diabetes mellitus patients: a cross-sectional study,CC BY,False,True,Front Endocrinol (Lausanne). 2025 Jun 12;16:1554827. doi: 10.3389/fendo.2025.1554827,D:\medical_rag\data\pmc_oa\PMC12197912.1,txt(57639B);json(1588B)
2026-09-15T08:11:42Z,PMC11925477,1,39949251,Association between pre-existing cardiovascular risk factors and post-acute sequelae of COVID-19 in older adults,CC BY-SA,False,True,An Sist Sanit Navar. 2025 Feb 14;48(1):e1103. doi: 10.23938/ASSN.1103,D:\medical_rag\data\pmc_oa\PMC11925477.1,txt(42557B);json(799B)
2026-09-15T08:11:43Z,PMC5478118,1,28632742,The association between serum uric acid and the incidence of prediabetes and type 2 diabetes mellitus: The Rotterdam Study,CC BY,False,True,PLoS One. 2017 Jun 20;12(6):e0179482. doi: 10.1371/journal.pone.0179482,D:\medical_rag\data\pmc_oa\PMC5478118.1,txt(40221B);json(1441B)
2026-09-15T08:11:44Z,PMC11801616,1,39913415,Impact of type 2 diabetes mellitus on results in the animal naming test in patients with and without liver cirrhosis,CC BY,False,True,PLoS One. 2025 Feb 6;20(2):e0316490. doi: 10.1371/journal.pone.0316490,D:\medical_rag\data\pmc_oa\PMC11801616.1,txt(37202B);json(1651B)
2026-09-15T08:11:44Z,PMC11213983,1,38760264,The effect of diabetes mellitus on perioperative outcomes after colorectal resection: a national cohort study,CC BY,False,True,Br J Anaesth. 2024 May 16;133(1):67–76. doi: 10.1016/j.bja.2024.04.010,D:\medical_rag\data\pmc_oa\PMC11213983.1,txt(46822B);json(1093B)
2026-09-15T08:11:45Z,PMC10266637,1,37315092,PTPN22 intron polymorphism rs1310182 (c.2054-852T>C) is associated with type 1 diabetes mellitus in patients of Armenian descent,CC BY,False,True,PLoS One. 2023 Jun 14;18(6):e0286743. doi: 10.1371/journal.pone.0286743,D:\medical_rag\data\pmc_oa\PMC10266637.1,txt(43708B);json(1563B)
2026-09-15T08:11:46Z,PMC12669179,1,41341586,γδ T cells in diabetes mellitus: dual roles and therapeutic implications,CC BY,False,True,Front Immunol. 2025 Nov 18;16:1693466. doi: 10.3389/fimmu.2025.1693466,D:\medical_rag\data\pmc_oa\PMC12669179.1,txt(102598B);json(1215B)
2026-09-15T08:11:47Z,PMC4616625,1,26356702,Type 1 Diabetes and Increased Risk of Subsequent Asthma: A Nationwide Population-Based Cohort Study,CC BY-ND,False,True,Medicine (Baltimore). 2015 Sep 11;94(36):e1466. doi: 10.1097/MD.0000000000001466,D:\medical_rag\data\pmc_oa\PMC4616625.1,txt(28205B);json(1231B)
2026-09-15T08:11:47Z,PMC8742505,1,34174794,Assessment of erythrocyte morphology in patients with type 2 diabetes mellitus: a pilot study of electron microscopy-based analysis in relation to healthy controls,CC BY,False,True,Turk J Med Sci. 2021 Oct 21;51(5):2534–42. doi: 10.3906/sag-2103-336,D:\medical_rag\data\pmc_oa\PMC8742505.1,txt(33350B);json(1087B)
2026-09-15T08:11:48Z,PMC5305035,1,28185533,Mapping the methylation status of the miR-145 promoter in saphenous vein smooth muscle cells from individuals with type 2 diabetes,CC BY,False,True,Diab Vasc Dis Res. 2016 Dec 21;14(2):122–9. doi: 10.1177/1479164116677968,D:\medical_rag\data\pmc_oa\PMC5305035.1,txt(34642B);json(1637B)
2026-09-15T08:11:49Z,PMC12289147,1,33470340,Use of automated quantitative pupillometric evaluation for monitoring the severity of diabetic retinopathy,CC BY,False,True,Arq Bras Oftalmol. 2025 Feb 2;84(1):37–44. doi: 10.5935/0004-2749.20210007,D:\medical_rag\data\pmc_oa\PMC12289147.1,txt(37834B);json(1035B)
2026-09-15T08:11:50Z,PMC13346366,1,40839017,GLP-1 receptor agonists in atherosclerotic cardiovascular disease and diabetes mellitus or obesity: investigation of the potential role in a German inpatient dataset,CC BY,False,True,Clin Res Cardiol. 2025 Aug 21;115(8):1343–50. doi: 10.1007/s00392-025-02735-z,D:\medical_rag\data\pmc_oa\PMC13346366.1,txt(44280B);json(1107B)
2026-09-15T08:11:51Z,PMC5520342,1,28728579,Circulating sortilin level as a potential biomarker for coronary atherosclerosis and diabetes mellitus,CC BY,False,True,Cardiovasc Diabetol. 2017 Jul 20;16:92. doi: 10.1186/s12933-017-0568-9,D:\medical_rag\data\pmc_oa\PMC5520342.1,txt(35634B);json(1027B)
2026-09-15T08:11:51Z,PMC6918019,1,31871693,Guidelines for the nursing management of gestational diabetes mellitus: An integrative literature review,CC BY,False,True,Nurs Open. 2019 Sep 30;7(1):78–90. doi: 10.1002/nop2.324,D:\medical_rag\data\pmc_oa\PMC6918019.1,txt(60553B);json(890B)
2026-09-15T08:11:52Z,PMC9627198,1,36339414,Genetic risk score to improve prediction and treatment in gestational diabetes mellitus,CC BY,False,True,Front Endocrinol (Lausanne). 2022 Oct 19;13:955821. doi: 10.3389/fendo.2022.955821,D:\medical_rag\data\pmc_oa\PMC9627198.1,txt(48501B);json(784B)
2026-09-15T08:12:11Z,PMC5675402,1,29112962,Increasing prevalence of diabetes mellitus in a developing country and its related factors,CC BY,False,True,PLoS One. 2017 Nov 7;12(11):e0187670. doi: 10.1371/journal.pone.0187670,D:\medical_rag\data\pmc_oa\PMC5675402.1,txt(37465B);json(1309B)
2026-09-15T08:12:14Z,PMC6214001,1,30347717,The Proposal of Molecular Mechanisms of Weak Organic Acids Intake-Induced Improvement of Insulin Resistance in Diabetes Mellitus via Elevation of Interstitial Fluid pH,CC BY,False,True,Int J Mol Sci. 2018 Oct 19;19(10):3244. doi: 10.3390/ijms19103244,D:\medical_rag\data\pmc_oa\PMC6214001.1,txt(90873B);json(1682B)
2026-09-15T08:12:14Z,PMC9360707,2,35941620,Breastfeeding mobile application for mothers with gestational diabetes mellitus: designed by mothers and experts,CC BY,False,True,BMC Public Health. 2022 Aug 8;22:1510. doi: 10.1186/s12889-022-13952-w,D:\medical_rag\data\pmc_oa\PMC9360707.2,txt(34841B);json(1262B)
2026-09-15T08:12:15Z,PMC3083341,1,21489265,N-terminal-pro-brain natriuretic peptide is decreased in insulin dependent gestational diabetes mellitus: a prospective cohort trial,CC BY,False,True,Cardiovasc Diabetol. 2011 Apr 13;10:28. doi: 10.1186/1475-2840-10-28,D:\medical_rag\data\pmc_oa\PMC3083341.1,txt(18839B);json(813B)
2026-09-15T08:12:15Z,PMC7400945,1,32708949,The Effects of Legume Consumption on Markers of Glycaemic Control in Individuals with and without Diabetes Mellitus: A Systematic Literature Review of Randomised Controlled Trials,CC BY,False,True,Nutrients. 2020 Jul 17;12(7):2123. doi: 10.3390/nu12072123,D:\medical_rag\data\pmc_oa\PMC7400945.1,txt(59849B);json(1404B)
2026-09-15T08:12:17Z,PMC9453102,1,36090589,Evidence and Potential Mechanisms of Traditional Chinese Medicine for the Adjuvant Treatment of Coronary Heart Disease in Patients with Diabetes Mellitus: A Systematic Review and Meta-Analysis with Tr,CC BY,False,True,J Diabetes Res. 2022 Aug 31;2022:2545476. doi: 10.1155/2022/2545476,D:\medical_rag\data\pmc_oa\PMC9453102.1,txt(51904B);json(2255B)
2026-09-15T08:12:18Z,PMC4169830,1,25214204,Recurrent hypoglycaemia in type-1 diabetes mellitus may unravel the association with Addison’s disease: a case report,CC BY,False,True,BMC Res Notes. 2014 Sep 12;7:634. doi: 10.1186/1756-0500-7-634,D:\medical_rag\data\pmc_oa\PMC4169830.1,txt(16824B);json(794B)
2026-09-15T08:12:18Z,PMC11445359,1,38816664,Adherence to the dietary approaches to stop hypertension diet reduces the risk of diabetes mellitus: a systematic review and dose-response meta-analysis,CC BY,False,True,Endocrine. 2024 May 30;86(1):85–100. doi: 10.1007/s12020-024-03882-5,D:\medical_rag\data\pmc_oa\PMC11445359.1,txt(69591B);json(2305B)
2026-09-15T08:12:18Z,PMC6171234,1,30285859,An open-label pilot study on preventing glucocorticoid-induced diabetes mellitus with linagliptin,CC BY,False,True,J Med Case Rep. 2018 Oct 4;12:288. doi: 10.1186/s13256-018-1817-6,D:\medical_rag\data\pmc_oa\PMC6171234.1,txt(25502B);json(1019B)
2026-09-15T08:12:21Z,PMC11210264,1,38836754,The association between diabetes mellitus and prostate cancer: a meta-analysis and Mendelian randomization,CC BY,False,True,Aging (Albany NY). 2024 Jun 4;16(11):9584–98. doi: 10.18632/aging.205886,D:\medical_rag\data\pmc_oa\PMC11210264.1,txt(33313B);json(2405B)
2026-09-15T08:12:21Z,PMC5331721,1,28245810,"A mixed-methods needs assessment of adult diabetes mellitus (type II) and hypertension care in Toledo, Belize",CC BY,False,True,BMC Health Serv Res. 2017 Feb 28;17:171. doi: 10.1186/s12913-017-2075-9,D:\medical_rag\data\pmc_oa\PMC5331721.1,txt(53088B);json(1037B)
